prime_item_nbr,prime_item_desc,prime_size_desc,item_nbr,item_flags,item_desc_1,item_desc_2,unit_retail,unit_cost,mu_percent,color_desc,size_desc,item_status,item_type,item_sub_type,upc,upc_desc,create_date,effective_date,obsolete_date,uom_sell_qty,uom_code,multi_unit_qty,multi_unit_cost,mfg_nbr,intl_code,product_code,product_description,shelf_number,shelf_description,mdse_category_intl,mdse_sub_category_intl,pack_type,order_book_flag,corp_cancel_when_out_flag,plu_nbr,return_sheet_nbr,ordbk_stars_qty,whse_align,last_change_date,last_change_time,expiration_date,status_chg_date,unit_size,unit_size_uom,item_opp_flag,item_opp_effective_date,item_opp_expiration_date,min_order_qty,max_order_qty,signing_desc,vndr_min_ord_qty,season_code,season_year,license_code,buying_region_code,space_desc,space_id,item_height,item_length,item_width,item_weight,brand_id,brand_desc,brand_family_id,brand_family_name,brand_owner_id,brand_owner_name,private_label,consumer_id,country_of_origin,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,item_flags,buyer_user_id,buyer_full_name,category_team_lead_user_id,category_team_lead_full_name,dmm_user_id,dmm_full_name,gmm_user_id,gmm_full_name,evp_user_id,evp_full_name,fineline_number,fineline_description,dept_subcategory_description,dept_category_description,dept_category_group_description,mdse_subgroup_description,mdse_segment_description,dsci_loaded_at,dsci_revision,dsci_deleted,item_nbr,total_sales
578145562,FLEX GLUE CLEAR 9OZ,1.0EA,578145562,,FLEX GLUE CLEAR 9OZ,,12.88,7.65,0.41,,1.0EA,A,20,0,0085000333919,FLEX GLUE C,2019-11-20,2019-12-09,2500-01-01,1.00,EA,0,0.00,743443,,61833757,FLEX GLUE CLEAR 9OZ,61833756,FLEX GLUE CLEAR 9OZ,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2022-04-05,18:45:45:37,2049-12-31,2019-11-20,1.00,EA,false,,,0,0,FLEX GLUE CLEAR 9 OZ,,,,,,,,11.00,2.00,2.00,0.66,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,154544917,US,2022-04-19 18:20:37.872381 +00:00,0,false,578145562,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,578145562,346883.78
596584913,FLEX PASTE WHITE 3LB,NA,596584913,L,FLEX PASTE WHITE 3LB,,29.88,17.74,0.41,WHITE,NA,A,20,0,0085001022684,FLEX PASTE 3,2021-07-07,2021-11-19,2500-01-01,3.00,EA,0,0.00,743443,,0,,72454252,FLEX SEAL FLEX PASTE,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-03-24,18:54:02:54,2049-12-31,2021-07-07,3.00,LB,false,,,0,0,MERCHANDISE,,0,2021,,,,,5.00,5.00,5.00,3.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,170822523,US,2022-04-19 18:20:37.872381 +00:00,0,false,596584913,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,596584913,61258.60
598397906,35PC DIY P,,598397906,,35PC DIY P,,463.40,267.65,0.42,MULTI,,A,3,0,0085002588654,SHIPPER,2021-11-15,2021-11-29,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-04-08,18:48:01:08,2022-08-12,2021-11-15,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,598397906,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,598397906,
598440977,30PC PDQ,,598440977,,30PC PDQ,,397.20,223.80,0.44,,,A,3,0,0040598440977,FLEX SEAL 35,2021-11-16,2021-12-06,2500-01-01,1.00,EA,0,0.00,743443,,0,,,30PC PDQ,TAPE.ADHESIVES.CAULK,ADHESIVES,C,false,false,0,0,2,DI,2022-04-08,18:48:01:09,2022-08-13,2021-11-16,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,598440977,,D0L09NU,"Lawson,Devan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4445,MISC. ADHESIVES,OTHER ADHESIVES,ADHESIVES DIY,DIY ACCESSORIES,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,598440977,
564677140,FLEX SEAL 14OZ BROWN,1.0EA,564677140,,FLEX SEAL 14OZ BROWN,,13.24,7.46,0.44,,1.0EA,I,20,0,0085351700611,FLEX SEAL BR,2017-06-13,2017-06-19,2500-01-01,1.00,EA,0,0.00,743443,,19288197,,19288196,FLEX SEAL BROWN,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2022-01-10,18:54:01:21,2049-12-31,2018-04-07,1.00,EA,false,,,0,0,FLEX SEAL 14OZ BROWN RUBBER SEALANT,,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,19044348,US,2022-04-19 18:20:37.872381 +00:00,0,false,564677140,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,564677140,6.00
567621634,FLEX TAPE GRAY 8IN,1.0EA,567621634,,FLEX TAPE GRAY 8IN,,19.88,11.78,0.41,,1.0EA,I,20,0,0085280800764,FLEX TAPE 8,2018-02-27,2018-03-09,2500-01-01,1.00,EA,0,0.00,743443,,36156784,,36156783,FLEX TAPE GRAY 8IN,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,WH,2020-06-12,19:13:30:93,2049-12-31,2020-06-12,1.00,EA,false,,,0,0,FLEX TAPE GRAY 8IN,,,,,,,,8.25,3.50,3.50,1.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,61446559,US,2022-04-19 18:20:37.872381 +00:00,0,false,567621634,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,567621634,
575754052,FLEX GLUE STRONG RUB,,567129553,L,FLEX GLUE CORE 10 OZ,ONLINE ONLY,14.88,8.58,0.42,NONE,,A,3,0,0852808007664,FLEX GLUE CO,2018-01-11,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,33899802,FLEX GLUE CORE 10 OZ,33899803,FLEX GLUE CORE 10 OZ,*Unassigned,*Unassigned,B,false,false,0,0,2,DI,2022-02-25,18:56:31:55,2049-12-31,2018-01-11,1.00,EA,false,,,0,0,FLEX GLUE STRONG RUBBERIZED WATERPROOF A,,0,2018,,6,,,11.00,2.00,2.00,1.20,84602,ONLINE,208,NONE,164,NONE,N,56813629,,2022-04-19 18:20:37.872381 +00:00,0,false,567129553,L,JMF001P,"Feinberg,Jonathan",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,567129553,185.44
578345480,FLEX TAPE BLACK 4 IN,NA,578345480,,FLEX TAPE BLACK 4 IN,ONLINE ONLY,51.52,29.84,0.42,NA,NA,A,3,0,0085000333987,FLEX TAPE BL,2019-12-04,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,62264058,FLEX TAPE BLACK 4 IN,IC-BAR & HAND SOAP,DEPT 12 - PUERTO RICO,C,false,false,0,0,2,DI,2022-02-10,18:52:16:06,2049-12-31,2019-12-04,1.00,EA,false,,,0,0,MERCHANDISE,,0,2019,,6,,,4.50,15.00,4.00,2.00,84602,ONLINE,208,NONE,164,NONE,N,156244172,,2022-04-19 18:20:37.872381 +00:00,0,false,578345480,,JMF001P,"Feinberg,Jonathan",L0G08W6,"Gunness,Liz",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,PR WALLPAPER ADHESIV,DEPT 12 - PUERTO RICO,DO IT YOURSELF MISC L3,DO IT YOURSELF MISC L2,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,578345480,195.06
582917600,FLEX PASTE W 1LB,1.0EA,582917600,L,FLEX PASTE W 1LB,,12.88,7.65,0.41,,1.0EA,A,20,0,0085001022683,FLEX PASTE W,2020-05-15,2020-07-18,2500-01-01,1.00,EA,0,0.00,743443,,72454271,,72454258,FLEX SEAL FLEX PASTE,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2022-03-17,18:58:55:72,2049-12-31,2020-05-15,1.00,EA,false,,,0,0,FLEX PASTE WHITE 1 LB,,,,,,,,4.00,3.75,3.75,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,170822526,US,2022-04-19 18:20:37.872381 +00:00,0,false,582917600,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,582917600,1212568.20
586859958,FLEX MINI GIFT PDQ,NA,586796755,L,FLEX MINI GIFT PDQ,,9.88,5.57,0.44,NA,NA,I,3,0,0085001789752,F MINI GIFT,2020-11-05,2020-11-23,2500-01-01,1.00,EA,0,0.00,743443,,0,,97812434,FLEX MINI GIFT PACK,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2021-08-06,18:47:45:90,2021-08-05,2021-08-06,1.00,EA,false,,,0,0,MERCHANDISE,,0,2020,,,,,7.50,2.00,5.50,0.75,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,195581110,US,2022-04-19 18:20:37.872381 +00:00,0,false,586796755,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,586796755,69200.72
594802018,"FLEX PASTE MAX 12LB,",NA,594802018,,"FLEX PASTE MAX 12LB,",ONLINE ONLY,99.99,58.42,0.42,NA,NA,A,3,0,0085001789748,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891632,"FLEX PASTE MAX 12LB,",TAPE.ADHESIVES.CAULK,CAULK,B,false,false,0,0,2,DI,2022-04-05,18:45:46:64,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,8.00,8.00,8.00,13.00,84602,ONLINE,208,NONE,164,NONE,N,204895127,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802018,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802018,27975.88
597141341,FLEX GLUE CLEAR 4OZ,4 OZ,597141341,L,FLEX GLUE CLEAR 4OZ,,12.88,7.81,0.39,CLEAR,4 OZ,A,20,0,0085000333917,FLEX GLE CLR,2021-08-31,2021-09-06,2500-01-01,4.00,EA,0,0.00,743443,,54180280,,54180279,FLEX GLUE CLEAR 4OZ,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-02-14,18:47:03:46,2049-12-31,2021-08-31,4.00,OZ,false,,,0,0,FLEX GLUE CLEAR 4OZ,,0,2021,,,,,8.00,2.25,2.25,0.50,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,127697213,US,2022-04-19 18:20:37.872381 +00:00,0,false,597141341,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,597141341,469097.22
599157509,37PC,,599157509,,37PC,,489.88,282.95,0.42,MULTI,,A,3,0,0040599157509,MERCHANDISE,2021-12-13,2021-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,,37PC,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-04-08,18:48:01:26,2022-09-09,2021-12-13,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,,,"US,CA",2022-04-19 18:20:37.872381 +00:00,0,false,599157509,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,599157509,
650278348,24PC FS FAMILY PDQ,,650278348,,24PC FS FAMILY PDQ,,309.12,179.36,0.42,,,A,3,0,0085002588663,SITE MERCH,2022-02-09,2022-02-23,2500-01-01,1.00,EA,0,0.00,743443,,0,,,,AS SEEN ON TV,AS SEEN ON TV,C,false,false,0,0,2,DI,2022-02-09,18:42:03:83,2024-02-09,2001-01-01,1.00,EA,false,,,0,0,,,,,,,,,,,,,,,,,,,N,,US,2022-04-19 18:20:37.872381 +00:00,0,false,650278348,,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,650278348,
550249193,FLEX SEAL,1.0EA,550249193,L,FLEX SEAL,FLEX SEAL,12.88,7.65,0.41,,1.0EA,A,20,0,0085564700301,FLEX SEAL,2011-12-15,2012-02-06,2500-01-01,1.00,EA,0,0.00,743443,,12797533,120 PC FLEX SEAL,12797532,FLEX SEAL,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,AS,2022-03-17,18:58:52:64,2049-12-31,2011-12-15,1.00,EA,false,,,0,0,FLEX SEAL BLACK,,,,,,,,9.50,2.50,2.50,0.88,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,168648631,US,2022-04-19 18:20:37.872381 +00:00,0,false,550249193,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,550249193,1431864.96
554264281,"FLEX SEAL, TERRA COT",,554264281,,"FLEX SEAL, TERRA COT",ONLINE ONLY,14.62,7.46,0.49,NONE,,A,3,0,0085564700357,HOME,2015-07-06,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,18094194,SEALANTS,18094193,SEALANTS,*Unassigned,*Unassigned,C,false,false,0,0,1,DI,2017-10-05,18:56:33:84,2049-12-31,2015-07-06,1.00,EA,false,,,0,0,FLEX SEAL TERRA COTTA 14OZ,,0,2015,,6,WAL-MART.COM,1317,9.25,2.75,2.75,1.20,84602,ONLINE,208,NONE,164,NONE,N,17692621,CA,2022-04-19 18:20:37.872381 +00:00,0,false,554264281,,A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,554264281,
567128545,FLEX GLUE 10OZ,1.0EA,567128545,,FLEX GLUE 10OZ,US377TAN10,13.28,8.84,0.33,,1.0EA,A,20,0,0085280800766,FLEX GLUE P,2018-01-11,2018-01-22,2500-01-01,10.00,EA,0,0.00,743443,,33890272,FLEX GLUE 10OZ,33890271,FLEX GLUE 10OZ,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2020-01-23,18:54:17:14,2049-12-31,2018-01-11,10.00,OZ,false,,,0,0,FLEX GLUE WHITE 10 OZ TUBE PRO,,,,,,,,11.00,2.00,2.00,1.17,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,56785412,US,2022-04-19 18:20:37.872381 +00:00,0,false,567128545,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,567128545,212.22
571180313,FLEX TAPE CLR AUTO 4,1.0EA,571180313,L,FLEX TAPE CLR AUTO 4,,12.97,7.62,0.41,,1.0EA,A,20,0,0085263900849,FLEX TAPE C,2018-08-09,2019-02-08,2500-01-01,1.00,EA,0,0.00,743443,,43071974,FLEX TAPE CLR AUTO 4,43071973,FLEX TAPE CLR AUTO 4,PAINT AND BODY,PAINT and BODY,C,true,false,0,0,2,AS,2022-03-28,18:53:03:37,2049-12-31,2018-08-09,1.00,EA,false,,,0,0,"FLEX TAPE CLEAR AUTO 4"" X 5'",,,,,,,,4.25,3.50,3.50,0.50,542262,FLEX TAPE,37808,FLEX TAPE,35082,SWIFT RESPONSE LLC.,N,88093667,US,2022-04-19 18:20:37.872381 +00:00,0,false,571180313,L,GWALDER,"ALDERMAN,GEORGE",SBAYLES,"BAYLES,SCOTT",R3HAYS,"HAYS,RICHARD",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4233,TAPES AND ADHESIVES,AUTO SANDING TOOLS,AUTO PAINT AND BODY,AUTO CAR CARE WIPERS AND MAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,571180313,458722.93
578228550,FLEX GLUE 10 OZ,1.0EA,578228550,L,FLEX GLUE 10 OZ,,12.88,7.65,0.41,,1.0EA,A,20,0,0085280800763,FLEXGLU 10OZ,2019-11-26,2019-12-09,2500-01-01,1.00,EA,0,0.00,743443,,34665245,FLEX GLUE 10OZ,34665244,FLEX GLUE 10OZ,AS SEEN ON TV,AS SEEN ON TV,C,true,false,0,0,2,WH,2022-03-24,18:54:01:61,2049-12-31,2019-11-26,1.00,EA,false,,,0,0,FLEX GLUE 10 OZ,,,,,,,,11.00,2.00,2.00,1.17,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,58855961,US,2022-04-19 18:20:37.872381 +00:00,0,false,578228550,L,A0S011Z,"SCHUSSLER,ANDREW",A0S011Z,"SCHUSSLER,ANDREW",MJESART,"ESARTE,MARTIN",A2ALBRI,"ALBRIGHT,ANDREA",CREDFIE,"REDFIELD,CHARLES",584,GARAGE & TOOLS,TRENDING NOW MISC,TRENDING NOW L3,TRENDING NOW,CANDY AND IMPULSE,SNACKS BEVERAGES AND IMPULSE,2022-04-19 18:20:40.924165 +00:00,0,false,578228550,131440.74
582877488,FLEX PASTE WHITE 1LB,1.0EA,582877488,,FLEX PASTE WHITE 1LB,,13.24,7.65,0.42,,1.0EA,A,20,0,0085001789722,FLEX PASTE,2020-05-14,2021-01-22,2500-01-01,1.00,EA,0,0.00,743443,,94057494,,94057493,FLEX PASTE WHITE 1LB,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,WH,2022-04-07,18:54:20:71,2049-12-31,2020-05-14,1.00,EA,false,,,0,0,FLEX PASTE WHITE 1LB,,,,,,,,4.00,3.75,3.75,1.00,279115,AS SEEN ON TV,260,AS SEEN ON TV,219,AS SEEN ON TV,N,179444723,US,2022-04-19 18:20:37.872381 +00:00,0,false,582877488,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,582877488,1766633.79
594802023,FLEX LIQUID MAX 2.5,NA,594802023,,FLEX LIQUID MAX 2.5,ONLINE ONLY,199.99,113.99,0.43,NA,NA,A,3,0,0085001789744,SITE MERCH,2021-03-19,2049-12-27,2500-01-01,1.00,EA,0,0.00,743443,,0,,113891642,FLEX LIQUID MAX 2.5,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,DI,2022-02-10,18:52:17:25,2049-12-31,2021-03-19,1.00,EA,false,,,0,0,MERCHANDISE,,0,2021,,6,,,10.50,10.00,10.00,20.00,84602,ONLINE,208,NONE,164,NONE,N,204895181,US,2022-04-19 18:20:37.872381 +00:00,0,false,594802023,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,594802023,95394.40
556644518,SPECIALTYMAINTENANC,,556644518,,SPECIALTYMAINTENANC,ONLINE ONLY,12.88,7.46,0.42,,,A,3,0,0085351700683,CAR CARE AND,2016-10-25,2048-12-31,2500-01-01,1.00,EA,0,0.00,743443,,22260144,SPECIALTYMAINTENANC,22260143,SPECIALTYMAINTENANC,*Unassigned,*Unassigned,C,false,false,0,0,1,DI,2016-10-25,19:17:32:39,2049-12-31,2016-10-25,1.00,EA,false,,,0,0,"FLEX SHOT BLACK AUTO, 8 OZ",,0,2016,,6,WAL-MART.COM,1317,10.00,1.75,1.75,0.75,84602,ONLINE,208,NONE,164,NONE,N,23096318,US,2022-04-19 18:20:37.872381 +00:00,0,false,556644518,,N0G00LH,"Griesse,Nicole",ROFALGE,"FALGE,ROBERT",R3HAYS,"HAYS,RICHARD",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",9379,DOTCOM ONLY,DOTCOM,DOTCOM,DOTCOM,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,556644518,
563063826,FLEX SEAL LIQ BLK GL,1.0EA,563063826,L,FLEX SEAL LIQ BLK GL,FLEX SEAL LIQ BLK GL,93.00,53.35,0.43,BLACK,1.0EA,A,20,0,0085351700648,FLEX SEAL B,2017-03-08,2017-03-20,2500-01-01,1.00,EA,0,0.00,743443,,20231313,FLEX SEAL LIQ BLK GL,20231312,FLEX SEAL LIQ BLK GL,TAPE.ADHESIVES.CAULK,CAULK,C,true,false,0,0,2,AS,2022-04-07,18:54:15:28,2049-12-31,2017-03-08,1.00,EA,false,,,0,0,FLEX SEAL LIQ BLK GL,,,,,,,,7.75,6.50,6.50,8.00,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,20487651,US,2022-04-19 18:20:37.872381 +00:00,0,false,563063826,L,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,563063826,1106281.08
565340044,FLEX SEAL 14OZ GREEN,1.0EA,565340044,,FLEX SEAL 14OZ GREEN,,13.24,7.65,0.42,,1.0EA,I,20,0,0085351700612,FLEX SEAL G,2017-08-18,2017-08-21,2500-01-01,14.00,EA,0,0.00,743443,,19288203,FLEX SEAL GREEN,19288202,FLEX SEAL GREEN,TAPE.ADHESIVES.CAULK,CAULK,C,false,false,0,0,2,AS,2022-01-10,18:54:01:28,2049-12-31,2020-06-12,14.00,OZ,false,,,0,0,FLEX SEAL 14OZ GREEN LIQUID RUBBER,,,,,,,,9.50,2.50,2.50,0.88,540272,FLEX SEAL,36188,FLEX SEAL,33529,SWIFT RESPONSE LLC,N,19044351,US,2022-04-19 18:20:37.872381 +00:00,0,false,565340044,,B0P030N,"Parra,Benjamin",JMF001P,"Feinberg,Jonathan",JFHUERT,"HUERTA,JOSE",DMRAYBU,"MARSHALL,DIANA",DMRAYBU,"MARSHALL,DIANA",4235,MISCELLANEOUS REPAIR,WATERSEAL,EXTERIOR PROTECTANTS L3,PAINT,HARDLINES,GENERAL MERCHANDISE,2022-04-19 18:20:40.924165 +00:00,0,false,565340044,-21.48
